wallet_id,wallet_age_days,transaction_count,avg_time_between_txs_hours,liquidation_count,total_liquidated_usd,total_deposited_usd,total_borrowed_usd,health_ratio,repay_to_borrow_ratio,unique_assets_used,credit_score
0x000000e28faa823d5b53ff6c2922c28335840375,137,297,11.070707070707071,0,0.0,3.134059613762208e+24,2.5596788392218024e+24,1.2243956412574906,0.7236626831582187,7,658
0x01952b83f4fbb1fdd4bf11087638f0821175f7b4,79,21,90.28571428571429,0,0.0,6.354675673054144e+20,210060840.85249424,3025159590557.1133,1.0,6,658
0x01712ca1676c850698bd52ed3973d5cdca71fa67,68,2,816.0,0,0.0,1.8834515597324618e+18,0.0,1.8834515597324618e+18,1.0,2,657
0x01e91f9f5612d156f617474a8c231fa3eda78f56,111,23,115.82608695652173,0,0.0,5.559371117258091e+21,3.5630153264276497e+21,1.560299523839553,0.9754282936488887,3,657
0x0524f2b8765ee3a1a033311ddc9e2dcaad34b8c3,83,83,24.0,0,0.0,8.919701460105509e+20,100100682.90108405,8910729878755.814,1.0,6,657
0x01a0f8f364c2fec07cfcdebd2980da3f950d0410,73,106,16.528301886792452,0,0.0,4.200693407214718e+22,1.7321500937691928e+21,24.25132453778256,1.0,7,656
0x00db170287aaa8a93b08cda808af76d11a5f0fff,106,26,97.84615384615384,0,0.0,7.88715163833358e+22,1.3623905972504454e+22,5.789199994664747,1.0,3,656
0x0194d076503771b976a062c4cde310b13d3e9960,98,42,56.0,0,0.0,6.21236549729816e+23,190738220228.22504,3257011358219.0527,0.9231686573727959,6,656
0x017d08868e2ddbf4d2b28171457c1ce6976fe212,81,62,31.35483870967742,0,0.0,6.827945073128567e+21,1.1741913698730291e+21,5.815018955442421,1.0,6,655
0x04cda19cb300c98a5ff01a9bafc907e8751268d8,105,99,25.454545454545453,0,0.0,6.818730671049288e+23,419230289983.53613,1626488074446.4028,0.9804390720400866,4,655
0x00010a708585ba4812a1c5976182626c75cb7a6b,79,29,65.37931034482759,0,0.0,1.143529118181716e+21,3.026874016220637e+20,3.777921089723878,0.9989271860659108,6,654
0x0133b67aec5d8a3959840385ff6f5aba4f85f894,91,13,168.0,0,0.0,1882214.004015159,0.0,1882214.004015159,1.0,4,654
0x034c69160676cd0f0ee35719a93343ea066e31a4,96,24,96.0,0,0.0,1.2520560386271522e+23,78419318878.29086,1596616824191.4734,0.999649070990496,4,654
0x0122a648094d10ea18ae72673aea0334fae4d3a5,71,227,7.506607929515418,0,0.0,1.1178146930426693e+24,8.272859577220302e+21,135.1182964740056,0.9988496583661659,7,652
0x02206509a713e003bd099fd12a2edfef9af84665,79,4,474.0,0,0.0,8.560860387182237e+20,0.0,8.560860387182237e+20,1.0,3,652
0x02577874b50993e03070e7c7eefa78eac31cadd5,89,83,25.734939759036145,0,0.0,4.863600182225473e+22,3.2692453371148428e+22,1.4876828383022709,1.0,5,651
0x050ee024a0ffd8b9bd383271835b27dd66c3fec3,125,442,6.787330316742081,0,0.0,1.26735299838639e+24,3.4393137626749545e+23,3.684900784977221,0.7566313113075067,7,651
0x02ebc38f9ddaebc16f4a2f4e9c90cee0b9eac910,77,32,57.75,0,0.0,1.147745762776986e+22,190163887673.82712,60355610984.64828,1.0,6,650
0x042b79eced8518e0357d790d4363ebb6fbfb1eb2,70,2,840.0,0,0.0,1.2666413789532671e+23,0.0,1.2666413789532671e+23,1.0,1,650
0x02eb1d753bea18fd83562467a321dcd88d9773f1,77,32,57.75,0,0.0,4.432959551805475e+21,1.0068843697884831e+21,4.402650080601321,0.9986680553459069,6,650
0x054f52abacec7481b912135356da0e893af5a36b,88,58,36.41379310344828,0,0.0,1.8101686899619966e+21,6.905199017921061e+19,26.214576658313053,1.0,5,650
0x01812580ff18cdaa3e9b3cdaa81496cd98d3f56f,91,237,9.215189873417721,0,0.0,2.2972931093476774e+22,3.054060152366014e+21,7.52209516098738,0.8646696387982999,8,650
0x05097c27631f3c41237c7abef075c4b8e281eae7,69,134,12.35820895522388,0,0.0,1.586005060966434e+21,1.1706694721770715e+22,0.1354784675487412,1.0,7,649
0x008f96aab23e71c98398e6c5dabf2ee2ded9f15d,139,184,18.130434782608695,0,0.0,1.0079706230865753e+22,3.5001443084519263e+21,2.8797973290775234,0.6942402100980912,7,649
0x05b95e058f04185f3aa8c47f025c2ce00a50ad6e,96,65,35.44615384615385,0,0.0,3.2335655138109506e+19,7.245086722795268e+18,4.463114987481323,0.9999999997241553,4,648
0x055009e026b441f8c23fa03dd4956262c3e266e3,91,4,546.0,0,0.0,6.82466397626275e+20,0.0,6.82466397626275e+20,1.0,1,648
0x026e0a569b23b6afac6520a977fcb83192f370f1,80,15,128.0,0,0.0,7.451872038472119e+21,1.5021159637513032e+21,4.960916612497891,1.0,5,647
0x02b936ff5f54ef91b7e9e6fcd8aaed1160ee01c2,74,148,12.0,0,0.0,4.029500937400011e+23,3.716261252523405e+23,1.0842889300809815,0.9740150453469587,7,647
0x01d9c396e5eeb80380af396b758f10c01100bbb7,83,27,73.77777777777777,0,0.0,3.3635717658355423e+22,0.0,3.3635717658355423e+22,1.0,5,647
0x02ffb9b4bbc29f9a59b20c541d369c5add62a5a3,79,250,7.584,0,0.0,2.2049289561736023e+21,2.8365624921346e+22,0.07773243009056098,0.9919483137754455,6,647
0x0172e05392aba65366c4dbbb70d958bbf43304e4,89,16,133.5,0,0.0,49840988704151.08,0.0,49840988704151.08,1.0,4,646
0x0228c4032162fc5485f00f2638822c15f32ca561,122,38,77.05263157894737,0,0.0,9.989465727133594e+22,6742752697.715092,14815115094638.889,0.7873512498869992,6,646
0x01b3b5ae37f70e6540abc2667fec68c19b2e7a1d,58,77,18.07792207792208,0,0.0,5.2706925081088004e+23,9.963496645323995e+21,52.900027929275296,1.0,8,646
0x00eddd42021ba97a37097ad4286b893b206e12bc,60,56,25.714285714285715,0,0.0,4.1660453638210224e+20,4249727124.7210574,98030890962.07494,0.9898456572895006,8,646
0x03148e5d55d5a2382c644e78910d13cdb7218235,77,11,168.0,0,0.0,1.4943650230217443e+21,2.2708078230628123e+20,6.580763937153343,1.0,5,646
0x02e07cc7e01b1ca69c0a6de55bfd9b99a8f0af3a,85,49,41.63265306122449,0,0.0,1.0219473153455139e+23,29102346732.480896,3511563258934.465,1.0,5,646
0x057536f8e7ae97f17aa5fd21bd7942a7fe152241,73,21,83.42857142857143,0,0.0,7.96912914053713e+17,0.0,7.96912914053713e+17,1.0,6,646
0x00b8e23fe7ddea6791131decc5117023dc03cfb0,75,45,40.0,0,0.0,3.5484715947274935e+20,9.987485030283844e+19,3.552918060921135,1.0,6,645
0x03851f30cc29d86ee87a492f037b16642838a357,67,98,16.408163265306122,0,0.0,1.0175929606486867e+23,8.126050581191998e+22,1.2522601852909183,1.0,7,645
0x0480b924a6f1018863e318af33c15f01619b7f2f,69,3,552.0,0,0.0,0.0,0.0,0.0,1.0,3,644
0x00c2e5aa91c2b6927a4e8533482c8217b450a6a1,122,156,18.76923076923077,0,0.0,8.915762473025976e+24,7.017694355464586e+24,1.2704689063699945,0.880400298160867,4,644
0x02f11fe7a88805f3afbe76f28d0ee7b090d4e99b,66,130,12.184615384615384,0,0.0,6.453155680502259e+23,4.89780026120671e+21,131.75620352701648,1.0,7,643
0x0335a3481a074ead996574587714af349a114013,77,13,142.15384615384616,0,0.0,993595582.9946332,498212715.60964805,1.9943199999999999,1.0,5,643
0x059949cb13386014e50039c5750b5f160b0d2778,61,369,3.967479674796748,0,0.0,1.4534998210434752e+23,1.2116803579103087e+22,11.995736429615924,0.9750829047823152,8,642
0x046b8f645b2a09f9527f191fbcb6491094668a45,82,86,22.88372093023256,0,0.0,1.1978953534157606e+23,6.916043184114331e+22,1.7320530273252814,0.9668115301055056,6,642
0x05d548cd9be2e4c13e293dbb8b7831df276ee569,81,3,648.0,0,0.0,660706613.5699576,0.0,660706613.5699576,1.0,1,642
0x01daab3d40bdda5b8125c4aecbaef6ee2f262efa,75,180,10.0,0,0.0,3.1539637665967226e+23,181994454222.9547,1732999931268.7395,0.9989620807540752,6,642
0x05861850bdb054b967c9405c4d8baef2e047473a,74,94,18.893617021276597,0,0.0,1.6892406002174845e+22,2.006549272244159e+21,8.418635034704176,1.0,6,641
0x0577ba0a9145afa894becc8f2387711fd48a6e04,81,37,52.54054054054054,0,0.0,1.129888342810433e+22,4400977159.24511,2567357888774.502,1.0,5,640
